Date	Time	Date calibrated	Time calibrated	[CH4] dissolved with water vapour (ppm)	[CH4] dissolved with water vapour (nmol/L)	[CH4] dissolved with constant dry gas flow (ppm)	[CH4] dissolved with constant dry gas flow (nmol/L)	[N2O] dissolved with water vapour (ppm)	[N2O] dissolved with water vapour (nmol/L)	[N2O] dissolved with constant dry gas flow (ppm)	[N2O] dissolved with constant dry gas flow (nmol/L)	[NH3] dissolved (ppm)	Depth (meter)	Hydrostatic Pressure Calibrated (bar)	[CH4] measured (ppm)	[N2O] measured (ppm)	[NH3] measured (ppm)	[H2O] measured (%)	Flow Carrier Gas (sccm)	Total Flow (sccm)	Cavity Pressure (mbar)	Cellule Temperature (Degree Celsius)	Hydrostatic pressure (bar)	LShift	Error Standard	Ringdown Time (microSec)	Box Temperature (Degree Celsius)	Box Pressure (mbar)	PWM Cellule Temperature	PWM Cellule Pressure	Laser Temperature (Degree Celsius)	Laser Flux	Norm Signal	Value Max
2024/07/05	18:41:23	2024/07/05	18:41:31	9.00618	9.98528	318.502	353.128	0.60164	0.667047	21.2769	23.59	-0.79509	4.00981	0.4032	2.278	0.184	0.021	-5.833	1.99937	9.99938	30	39.992	0.252	3.704	0.0124	27.696	22.937	4.685	41.850	34.990	48.388	52.167	0.867	0.7202
2024/07/05	18:41:24	2024/07/05	18:41:32	6.0737	6.734	215.868	239.336	0.154158	0.170917	5.479	6.07464	-0.00787837	4.00981	0.4032	2.557	0.352	-0.042	-1.163	1.99969	10.0003	29.9688	40.005	0.252	3.735	0.0056	27.602	22.934	4.685	41.850	34.990	48.395	52.163	0.876	0.7251
2024/07/05	18:41:25	2024/07/05	18:41:33	4.49229	4.98066	158.143	175.335	0.336285	0.372844	11.8383	13.1253	-0.0738525	3.88252	0.3904	2.083	0.313	-0.077	2.854	2.00031	9.99938	29.9844	39.995	0.244	3.875	0.0135	27.763	22.932	4.685	41.680	34.990	48.392	52.167	0.922	0.7676
2024/07/05	18:41:26	2024/07/05	18:41:34	4.63945	5.14382	161.106	178.62	0.183134	0.203043	6.35935	7.0507	-0.203887	3.94616	0.3968	3.616	-0.148	0.678	-64.128	2.00031	10	30	40.002	0.248	3.688	0.0299	27.884	22.930	4.685	41.850	34.990	48.390	52.171	0.923	0.7712
2024/07/05	18:41:27	2024/07/05	18:41:35	6.24486	6.92376	217.669	241.333	0.239853	0.265928	8.36025	9.26913	-0.223786	4.00981	0.4032	2.476	0.195	0.027	8.461	2	10.0003	30.0313	40.019	0.252	3.745	0.0070	27.750	22.932	4.685	41.850	34.990	48.389	52.171	0.905	0.7530
2024/07/05	18:41:28	2024/07/05	18:41:36	7.18858	7.97008	246.286	273.06	-0.314041	-0.348182	-10.7593	-11.929	0.874445	3.94616	0.3968	2.092	0.547	-0.147	-4.769	1.99969	9.99969	30.0156	39.992	0.248	3.899	0.0162	27.566	22.934	4.685	40.990	34.990	48.390	52.171	0.913	0.7545
2024/07/05	18:41:29	2024/07/05	18:41:37	6.21355	6.88905	210.931	233.862	0.208573	0.231248	7.08041	7.85015	0.144937	3.94616	0.3968	2.718	0.721	-0.078	3.723	1.99906	10.0003	29.9688	40.004	0.248	4.078	0.0101	27.693	22.934	4.685	41.160	34.990	48.388	52.171	0.922	0.7654
2024/07/05	18:41:30	2024/07/05	18:41:38	7.27788	8.06909	246.905	273.747	0.188616	0.209121	6.39885	7.0945	0.196897	3.94616	0.3968	2.293	0.213	-0.047	-9.779	1.99969	9.99969	30.0156	40.005	0.248	3.815	0.0208	27.556	22.936	4.685	41.330	34.990	48.390	52.163	0.917	0.7572
2024/07/05	18:41:31	2024/07/05	18:41:39	7.08955	7.86029	239.427	265.456	0.204871	0.227144	6.91887	7.67105	-0.0888262	3.94616	0.3968	3.448	0.532	-0.703	18.628	2	9.99938	30.0156	40.009	0.248	3.731	0.0422	27.604	22.936	4.685	41.330	34.990	48.390	52.163	0.904	0.7485
2024/07/05	18:41:32	2024/07/05	18:41:40	6.71478	7.44477	228.911	253.797	0.950314	1.05363	32.3968	35.9188	0.0539754	3.94616	0.3968	2.337	0.137	-0.007	-17.169	2.00031	10.0003	30.0313	40.023	0.248	3.900	0.0249	27.656	22.937	4.685	41.670	34.990	48.388	52.159	0.888	0.7366
2024/07/05	18:41:33	2024/07/05	18:41:41	5.55947	6.16386	188.808	209.334	0.451027	0.50006	15.3175	16.9828	0.334487	4.00981	0.4032	1.712	0.296	-0.065	8.635	2	9.99969	30.0156	40.009	0.252	3.803	0.0342	27.628	22.939	4.685	41.160	34.990	48.388	52.163	0.911	0.7547
2024/07/05	18:41:34	2024/07/05	18:41:42	6.67875	7.40483	226.302	250.904	0.567709	0.629427	19.2362	21.3274	-0.0967981	4.00981	0.4032	1.744	0.159	-0.177	18.416	2	9.99969	30.0313	40.011	0.252	3.858	0.0257	27.690	22.939	4.685	40.990	34.990	48.391	52.167	0.916	0.7607
2024/07/05	18:41:35	2024/07/05	18:41:43	7.27143	8.06194	246.645	273.459	0.199272	0.220936	6.75927	7.4941	0.127352	3.94616	0.3968	2.356	0.209	-0.195	-14.139	2	9.99938	30.0313	40.000	0.248	3.838	0.0129	27.741	22.939	4.685	40.980	34.990	48.388	52.163	0.919	0.7639
2024/07/05	18:41:36	2024/07/05	18:41:44	7.17658	7.95677	243.333	269.787	0.225313	0.249808	7.6396	8.47013	0.0318503	3.94616	0.3968	2.666	-0.269	0.749	28.473	1.99969	9.99938	30.0625	40.004	0.248	3.795	0.0606	27.717	22.937	4.685	41.330	34.990	48.388	52.167	0.918	0.7630
2024/07/05	18:41:37	2024/07/05	18:41:45	6.75475	7.48909	228.53	253.375	0.174954	0.193974	5.91912	6.56262	0.120594	3.94616	0.3968	2.283	0.177	0.123	14.302	2	10	30.0156	39.997	0.248	3.851	0.0075	27.680	22.941	4.685	41.330	34.990	48.392	52.171	0.903	0.7491
2024/07/05	18:41:38	2024/07/05	18:41:46	11.1397	12.3508	379.08	420.292	0.0611263	0.0677715	2.0801	2.30624	-0.146922	3.88252	0.3904	2.673	0.160	0.167	-3.847	2	9.99938	30.0156	40.016	0.244	3.733	0.0102	27.487	22.941	4.685	41.500	34.990	48.388	51.957	0.856	0.7056
2024/07/05	18:41:39	2024/07/05	18:41:47	7.20393	7.9871	245.021	271.658	0.248159	0.275137	8.44041	9.35801	-0.0940783	3.94616	0.3968	2.592	0.173	-0.075	5.403	2.00031	9.99938	30.0156	40.011	0.248	3.741	0.0098	27.670	22.943	4.685	40.810	34.990	48.393	52.163	0.926	0.7679
2024/07/05	18:41:40	2024/07/05	18:41:48	7.3352	8.13263	249.524	276.651	0.21635	0.23987	7.35966	8.15976	0.0682004	3.94616	0.3968	2.478	0.810	0.046	-26.591	2	10	29.9844	40.014	0.248	3.909	0.0280	27.845	22.943	4.685	40.810	34.990	48.387	52.171	0.917	0.7655
2024/07/05	18:41:41	2024/07/05	18:41:49	6.63602	7.35745	223.746	248.071	0.0984607	0.109165	3.31979	3.6807	0.485186	4.00981	0.4032	2.044	0.383	0.284	4.043	1.99937	9.99938	29.9844	40.014	0.252	3.815	0.0223	27.645	22.943	4.685	40.810	34.990	48.386	52.171	0.861	0.7137
2024/07/05	18:41:42	2024/07/05	18:41:50	6.50703	7.21444	218.415	242.16	0.449292	0.498136	15.0809	16.7204	-0.241904	4.00981	0.4032	2.450	0.481	-0.082	0.895	1.99969	9.99969	29.9688	40.018	0.252	3.817	0.0078	27.759	22.937	4.685	40.980	34.990	48.385	52.167	0.928	0.7720
2024/07/05	18:41:43	2024/07/05	18:41:51	6.42481	7.12328	215.037	238.415	0.077668	0.0861116	2.59953	2.88214	-0.00956055	3.94616	0.3968	2.670	0.169	0.108	-7.548	2	9.99969	29.9688	40.005	0.248	3.806	0.0080	27.481	22.932	4.685	40.290	34.990	48.388	52.163	0.916	0.7550
2024/07/05	18:41:44	2024/07/05	18:41:52	6.80117	7.54055	225.333	249.83	0.0772687	0.0856689	2.56003	2.83834	0.258372	3.88252	0.3904	2.634	0.191	0.027	-3.629	1.99969	10.0003	30.0313	39.999	0.244	3.728	0.0059	27.770	22.929	4.660	41.670	34.990	48.389	52.167	0.923	0.7680
2024/07/05	18:41:45	2024/07/05	18:41:53	5.20281	5.76843	173.392	192.242	0.164417	0.182291	5.47944	6.07513	0.277256	3.94616	0.3968	2.474	0.148	0.102	1.386	2.00031	10	30.0469	40.016	0.248	3.760	0.0063	27.772	22.932	4.685	40.980	34.990	48.388	52.163	0.925	0.7698
2024/07/05	18:41:46	2024/07/05	18:41:54	11.173	12.3877	372.875	413.412	-0.260095	-0.288371	-8.68008	-9.62373	-0.178589	3.94616	0.3968	4.103	0.052	-0.125	-21.442	2.00031	10	29.9844	39.988	0.248	3.869	0.0210	27.702	22.932	4.660	40.980	34.990	48.389	52.163	0.914	0.7595
2024/07/05	18:41:47	2024/07/05	18:41:55	7.20452	7.98775	240.563	266.716	0.184474	0.204529	6.15972	6.82936	-0.0443238	4.00981	0.4032	2.652	0.211	-0.080	-3.658	1.99969	10	29.9844	39.988	0.252	3.765	0.0093	27.519	22.934	4.685	41.150	34.990	48.392	52.163	0.901	0.7433
2024/07/05	18:41:48	2024/07/05	18:41:56	6.41944	7.11732	214.161	237.443	0.444845	0.493206	14.8406	16.454	-0.0371676	3.94616	0.3968	2.701	0.184	0.058	-5.245	1.99969	9.99969	29.9531	40.005	0.248	3.734	0.0054	27.633	22.934	4.685	41.840	34.990	48.384	52.167	0.914	0.7572
2024/07/05	18:41:49	2024/07/05	18:41:57	7.24766	8.03559	241.486	267.738	0.352932	0.391301	11.7594	13.0378	-0.0408149	4.00981	0.4032	2.422	0.083	0.409	22.766	2.00031	9.99938	29.9844	40.000	0.252	3.831	0.0288	27.578	22.936	4.685	41.840	34.990	48.385	52.171	0.854	0.7064
2024/07/05	18:41:50	2024/07/05	18:41:58	6.62946	7.35017	223.095	247.349	0.197297	0.218746	6.63947	7.36127	0.0831991	4.00981	0.4032	2.364	0.377	-0.203	10.086	2.00031	9.99938	30	39.990	0.252	3.831	0.0180	27.670	22.936	4.685	41.840	34.990	48.392	52.163	0.920	0.7633
2024/07/05	18:41:51	2024/07/05	18:41:59	8.54302	9.47177	290.988	322.622	-0.206664	-0.229132	-7.03928	-7.80455	0.712829	4.00981	0.4032	2.328	0.065	-0.008	5.247	1.99969	10	30	40.016	0.252	3.728	0.0185	27.611	22.939	4.685	42.010	34.990	48.390	52.163	0.926	0.7662
2024/07/05	18:41:52	2024/07/05	18:42:00	7.02555	7.78933	239.369	265.392	0.223058	0.247308	7.59986	8.42607	0.100965	4.00981	0.4032	2.439	0.064	0.214	30.579	2.00031	10	30.0313	40.002	0.252	3.838	0.0185	27.631	22.943	4.660	40.980	34.990	48.387	52.159	0.893	0.7397
2024/07/05	18:41:53	2024/07/05	18:42:01	6.97487	7.73314	234.746	260.266	0.133107	0.147578	4.47985	4.96687	-0.345831	3.94616	0.3968	1.877	0.137	0.231	-23.225	1.99969	9.99938	30.0156	40.011	0.248	3.917	0.0273	27.771	22.941	4.685	42.180	34.990	48.382	52.163	0.895	0.7449
2024/07/05	18:41:54	2024/07/05	18:42:02	7.05788	7.82517	234.75	260.271	0.134691	0.149334	4.47993	4.96696	-0.349973	3.94616	0.3968	4.036	-0.217	-0.149	-8.133	1.99969	10.0003	30	39.999	0.248	3.726	0.0225	27.671	22.941	4.685	41.840	34.990	48.388	52.163	0.925	0.7671
2024/07/05	18:41:55	2024/07/05	18:42:03	7.13999	7.9162	234.709	260.225	0.136258	0.151071	4.47914	4.96609	-0.354074	4.00981	0.4032	2.604	0.154	-0.037	-5.107	2	9.99938	29.9844	40.005	0.252	3.798	0.0058	27.706	22.937	4.660	41.320	34.990	48.393	52.163	0.924	0.7677
2024/07/05	18:41:56	2024/07/05	18:42:04	7.22092	8.00593	234.701	260.216	0.137803	0.152784	4.47899	4.96592	-0.35811	3.94616	0.3968	2.318	0.371	-0.031	-0.347	2.00062	9.99969	30	39.992	0.248	3.797	0.0134	27.639	22.941	4.685	42.010	34.990	48.385	52.167	0.920	0.7621
2024/07/05	18:41:57	2024/07/05	18:42:05	7.30021	8.09385	234.701	260.216	0.139316	0.154461	4.47899	4.96592	-0.362043	3.94616	0.3968	2.614	0.294	-0.034	0.902	2.00031	9.99969	29.9844	39.999	0.248	3.798	0.0051	27.665	22.937	4.685	41.840	34.990	48.384	52.163	0.887	0.7359
2024/07/05	18:41:58	2024/07/05	18:42:06	7.37865	8.18081	234.724	260.241	0.140813	0.156121	4.47942	4.9664	-0.365909	3.94616	0.3968	2.415	0.166	0.070	-41.624	2	10	30.0156	40.002	0.248	3.994	0.0367	27.639	22.937	4.685	41.660	34.990	48.388	52.167	0.927	0.7684
2024/07/05	18:41:59	2024/07/05	18:42:07	7.45613	8.26671	234.709	260.225	0.142291	0.15776	4.47914	4.96609	-0.369751	3.88252	0.3904	3.150	-0.176	0.607	-51.696	2.00031	9.99938	30.0156	40.011	0.244	4.040	0.0323	27.783	22.937	4.685	41.660	34.990	48.390	52.163	0.925	0.7708
2024/07/05	18:42:00	2024/07/05	18:42:08	7.53172	8.35052	234.719	260.237	0.143734	0.15936	4.47934	4.9663	-0.373507	3.88252	0.3904	2.591	0.190	0.086	-6.562	2.00031	10	30.0469	40.002	0.244	3.837	0.0075	27.556	22.939	4.660	41.840	34.990	48.388	52.167	0.874	0.7220
2024/07/05	18:42:01	2024/07/05	18:42:09	7.60628	8.43318	234.69	260.204	0.145157	0.160937	4.47877	4.96567	-0.377228	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00062	9.99938	30.0313	39.997	0.248	3.675	0.0791	27.722	22.939	4.685	41.660	34.990	48.385	52.163	0.927	0.7705
2024/07/05	18:42:02	2024/07/05	18:42:10	7.67942	8.51428	234.689	260.203	0.146552	0.162485	4.47876	4.96566	-0.38088	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00094	10	29.9375	40.005	0.248	3.675	0.1867	27.674	22.936	4.660	42.180	34.990	48.385	52.167	0.925	0.7677
2024/07/05	18:42:03	2024/07/05	18:42:11	7.75165	8.59437	234.728	260.246	0.147931	0.164013	4.4795	4.96649	-0.384399	4.00981	0.4032	2.541	0.112	-0.291	45.700	1.99937	10	29.9688	40.014	0.252	3.675	0.1101	27.726	22.943	4.685	41.150	34.990	48.395	52.167	0.923	0.7669
2024/07/05	18:42:04	2024/07/05	18:42:12	7.82103	8.67129	234.663	260.174	0.149255	0.165481	4.47826	4.96511	-0.387947	3.94616	0.3968	2.541	0.112	-0.291	45.700	2	10	29.9688	40.021	0.248	3.675	0.1362	27.499	22.939	4.685	41.320	34.990	48.386	52.163	0.818	0.6743
2024/07/05	18:42:05	2024/07/05	18:42:13	7.89389	8.75207	234.697	260.212	0.150645	0.167023	4.47891	4.96583	-0.391492	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00094	9.99969	29.9844	40.021	0.248	3.675	0.1362	27.499	22.939	4.709	40.630	34.990	48.388	52.159	0.818	0.6743
2024/07/05	18:42:06	2024/07/05	18:42:14	7.96355	8.8293	234.734	260.253	0.151975	0.168497	4.47963	4.96663	-0.394896	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00031	10	29.9531	40.014	0.248	3.675	0.0956	27.622	22.937	4.660	40.970	34.990	48.388	52.167	0.895	0.7412
2024/07/05	18:42:07	2024/07/05	18:42:15	8.03082	8.90388	234.73	260.249	0.153259	0.16992	4.47954	4.96653	-0.398239	4.00981	0.4032	2.541	0.112	-0.291	45.700	1.99969	10	29.9375	40.014	0.252	3.675	0.1202	27.546	22.934	4.685	40.800	34.990	48.387	52.171	0.886	0.7317
2024/07/05	18:42:08	2024/07/05	18:42:16	8.09661	8.97683	234.708	260.225	0.154514	0.171312	4.47913	4.96607	-0.401539	3.94616	0.3968	2.541	0.112	-0.291	45.700	1.99937	10	29.9688	40.016	0.248	3.675	0.1527	27.543	22.936	4.685	40.280	34.990	48.391	52.163	0.848	0.7004
2024/07/05	18:42:09	2024/07/05	18:42:17	8.16469	9.0523	234.737	260.256	0.155813	0.172752	4.47968	4.96668	-0.404877	4.00981	0.4032	2.541	0.112	-0.291	45.700	2.00031	10.0003	29.9844	40.023	0.252	3.675	0.1497	27.934	22.936	4.685	40.280	34.990	48.390	52.159	0.918	0.7684
2024/07/05	18:42:10	2024/07/05	18:42:18	8.22819	9.12271	234.709	260.225	0.157025	0.174096	4.47914	4.96609	-0.408075	3.94616	0.3968	2.541	0.112	-0.291	45.700	2	10.0003	30.0156	40.030	0.248	3.675	0.1060	27.753	22.939	4.685	40.280	34.990	48.389	52.167	0.927	0.7715
2024/07/05	18:42:11	2024/07/05	18:42:19	8.29371	9.19535	234.727	260.245	0.158275	0.175482	4.47949	4.96647	-0.411268	3.94616	0.3968	2.541	0.112	-0.291	45.700	1.99969	9.99969	30	40.012	0.248	3.675	0.0821	27.697	22.943	4.685	40.110	34.990	48.391	52.163	0.908	0.7537
2024/07/05	18:42:12	2024/07/05	18:42:20	9.40301	10.4252	270.603	300.022	0.0611578	0.0678065	1.76002	1.95136	0.749127	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00031	9.99938	30.0156	40.042	0.248	3.675	0.0863	27.809	22.944	4.660	40.110	34.990	48.389	52.167	0.924	0.7707
2024/07/05	18:42:13	2024/07/05	18:42:21	9.24748	10.2528	270.512	299.921	0.0601462	0.066685	1.75943	1.95071	0.73703	3.94616	0.3968	2.541	0.112	-0.291	45.700	2	10	30	40.023	0.248	3.675	0.1100	27.582	22.946	4.685	40.450	34.990	48.389	52.163	0.854	0.7061
2024/07/05	18:42:14	2024/07/05	18:42:22	9.10857	10.0988	270.552	299.964	0.0592427	0.0656833	1.75969	1.95099	0.725831	3.94616	0.3968	2.541	0.112	-0.291	45.700	2.00031	9.99969	30.0156	40.009	0.248	3.675	0.0730	27.602	22.943	4.685	40.620	34.990	48.383	52.163	0.776	0.6425
2024/07/05	18:42:15	2024/07/05	18:42:23	8.97673	9.95263	270.62	300.04	0.0583853	0.0647326	1.76013	1.95148	0.715166	3.94616	0.3968	2.541	0.112	-0.291	45.700	1.99969	10	29.9531	40.011	0.248	3.675	0.0790	27.651	22.941	4.685	40.280	34.990	48.389	52.163	0.924	0.7655
2024/07/05	18:42:16	2024/07/05	18:42:24	7.73039	8.57079	233.495	258.879	0.458091	0.507892	13.8366	15.3408	-0.548273	3.94616	0.3968	2.541	0.112	-0.291	45.700	2	10.0003	29.9531	40.021	0.248	3.675	0.1540	27.571	22.941	4.685	40.790	34.990	48.386	52.171	0.921	0.7611
2024/07/05	18:42:17	2024/07/05	18:42:25	7.03322	7.79783	213.439	236.643	0.129131	0.14317	3.91879	4.34481	-0.558898	4.00981	0.4032	2.541	0.112	-0.291	45.700	2	10.0006	29.9375	40.011	0.252	3.675	0.1951	27.633	22.937	4.685	40.790	34.990	48.390	52.163	0.870	0.7205
2024/07/05	18:42:18	2024/07/05	18:42:26	7.00445	7.76594	213.508	236.719	0.128603	0.142584	3.92005	4.34621	-0.556416	4.00981	0.4032	2.541	0.112	-0.291	45.700	2	10.0003	29.9531	40.024	0.252	3.675	0.2043	27.764	22.937	4.660	40.790	34.990	48.398	52.163	0.919	0.7648
2024/07/05	18:42:19	2024/07/05	18:42:27	6.97423	7.73243	213.492	236.701	0.128048	0.141969	3.91976	4.34589	-0.554005	3.94616	0.3968	2.541	0.112	-0.291	45.700	2	9.99938	30	40.009	0.248	3.675	0.0844	27.546	22.936	4.685	40.620	34.990	48.388	52.167	0.688	0.5678
2024/07/05	18:42:20	2024/07/05	18:42:28	6.94328	7.69811	213.46	236.666	0.12748	0.141339	3.91917	4.34523	-0.551664	3.94616	0.3968	2.929	0.044	0.539	-72.626	2.00031	10	30.0156	39.992	0.248	3.883	0.1120	27.645	22.936	4.685	40.620	34.990	48.388	52.163	0.913	0.7566
2024/07/05	18:42:21	2024/07/05	18:42:29	6.91496	7.66671	213.464	236.67	0.12696	0.140763	3.91924	4.34532	-0.549404	4.00981	0.4032	2.929	0.044	0.539	-72.626	2.00031	10	30.0313	40.035	0.252	3.883	0.0939	27.677	22.934	4.685	41.650	34.990	48.390	52.163	0.916	0.7601
2024/07/05	18:42:22	2024/07/05	18:42:30	6.88803	7.63685	213.488	236.697	0.126466	0.140214	3.91968	4.34581	-0.547218	3.94616	0.3968	2.929	0.044	0.539	-72.626	2.00031	10.0003	30.0313	40.016	0.248	3.883	0.1495	27.727	22.939	4.685	41.130	34.990	48.384	52.171	0.916	0.7612
2024/07/05	18:42:23	2024/07/05	18:42:31	7.20624	7.98966	224.15	248.519	0.00385825	0.0042777	0.120011	0.133058	-0.531104	3.94616	0.3968	2.929	0.044	0.539	-72.626	1.99969	10	30.0625	39.992	0.248	3.883	0.1064	27.552	22.937	4.685	41.130	34.990	48.389	52.167	0.910	0.7515
2024/07/05	18:42:24	2024/07/05	18:42:32	9.96067	11.0435	309.377	343.01	3.55027	3.93624	110.271	122.259	-0.837094	3.94616	0.3968	2.528	0.346	-0.414	-5.522	2	10	30.0469	40.030	0.248	3.682	0.0962	27.633	22.939	4.685	41.650	34.990	48.388	52.167	0.884	0.7320
2024/07/05	18:42:25	2024/07/05	18:42:33	9.97745	11.0621	309.447	343.088	3.55625	3.94287	110.296	122.287	-0.838288	3.94616	0.3968	2.311	0.098	-0.424	-21.228	2	9.99969	30	40.040	0.248	3.729	0.0657	27.630	22.941	4.685	41.130	34.990	48.388	52.167	0.929	0.7697
2024/07/05	18:42:26	2024/07/05	18:42:34	9.98676	11.0725	309.336	342.966	3.55957	3.94655	110.257	122.243	-0.839396	3.94616	0.3968	2.311	0.098	-0.424	-21.228	2	10	29.9688	40.002	0.248	3.729	0.0504	27.602	22.939	4.685	40.780	34.990	48.384	52.167	0.868	0.7185
2024/07/05	18:42:27	2024/07/05	18:42:35	6.67437	7.39997	207.717	230.299	0.00128548	0.00142523	0.0400063	0.0443555	-0.812296	3.94616	0.3968	2.311	0.098	-0.424	-21.228	2	10	29.9531	40.000	0.248	3.729	0.3152	27.528	22.932	4.685	41.820	34.990	48.388	52.163	0.818	0.6752
2024/07/05	18:42:28	2024/07/05	18:42:36	6.64237	7.36448	207.691	230.27	0.00127932	0.0014184	0.0400012	0.0443499	-0.808528	3.88252	0.3904	2.311	0.098	-0.424	-21.228	2	10.0003	30.0156	40.023	0.244	3.729	0.0876	27.574	22.932	4.685	41.820	34.990	48.382	52.167	0.613	0.5069
2024/07/05	18:42:29	2024/07/05	18:42:37	6.61177	7.33056	207.668	230.244	0.00127342	0.00141186	0.0399968	0.044345	-0.804893	3.88252	0.3904	2.311	0.098	-0.424	-21.228	2	10.0003	30.0156	40.021	0.244	3.729	0.1526	27.724	22.941	4.685	40.270	34.990	48.388	52.167	0.926	0.7697
2024/07/05	18:42:30	2024/07/05	18:42:38	6.58578	7.30174	207.692	230.271	0.00126842	0.00140631	0.0400014	0.0443501	-0.801588	3.94616	0.3968	2.311	0.098	-0.424	-21.228	2.00188	9.99969	30.0313	40.012	0.248	3.729	0.1058	27.459	22.943	4.660	40.780	34.990	48.389	52.163	0.729	0.5999
2024/07/05	18:42:31	2024/07/05	18:42:39	6.55627	7.26903	207.693	230.272	0.00126273	0.00140001	0.0400016	0.0443503	-0.798041	3.88252	0.3904	2.426	0.003	-0.413	-19.246	2.00062	10.0003	30.0313	39.990	0.244	3.821	0.0400	27.817	22.941	4.685	40.780	34.990	48.387	52.167	0.920	0.7671
