Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[C2H6] dissolved (ppm),Delta 13 CH4 (per-mille),Depth (meter),Hydrostatic Pressure Calibrated (bar),[CH4] measured (ppm),[H2O] measured (%),[C13] measured (ppm),[C2H6] measured (ppm),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Box Pressure (mbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[C2H6] dissolved (ppm)_FLAG,Delta 13 CH4 (per-mille)_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,is_downcast,Dry gas Flow [sccm],water vapour,[CH4] dissolved with water vapour (ppm) corrected Tcell,[CH4] dissolved with water vapour (nmol/L) corrected Tcell,H20 measured,[H2O] measured corrected Tcell,Total Flow (sccm) corrected Tcell
2024/07/04,10:39:41,2024/07/04,10:39:57,6.63971,7.36154,77.7595,86.213,,-393.451,0.365978,0.0368,1.646,1.4274,1.156,-0.002,2.0,4.99969,29.9844,40.394,0.023,3.2,0.0144,13.019,28.056,4.05,0.01,31.99,15.899,54.883,1.812,0.7043,2024-07-04 10:39:41,3.123027963570698e-05,2.8168019191636533e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.92832442494,0.07136557506,6.615599447812447,6.615599447812447,0.014274,0.014136482279492617,4.942460907219493
2024/07/04,10:39:42,2024/07/04,10:39:58,6.80447,7.54422,79.727,88.3944,,54.0329,0.365978,0.0368,1.791,1.4624,0.907,-0.022,1.99969,5.00031,30.0156,40.411,0.023,3.246,0.0147,13.019,28.056,3.977,0.01,31.99,15.896,54.879,1.811,0.7043,2024-07-04 10:39:42,3.175706557601106e-05,2.864312016351591e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9274954665599995,0.07312453344,6.778699080769684,6.778699080769684,0.014624,0.014477092401913267,4.941662558961912
2024/07/04,10:39:43,2024/07/04,10:39:59,6.90401,7.65458,80.8665,89.6578,,8.07911,0.365978,0.0368,1.651,1.6179999999999999,1.065,0.001,1.99969,4.99906,30.0,40.41,0.023,3.284,0.0119,13.054,28.053,3.538,0.01,31.99,15.896,54.879,1.811,0.705,2024-07-04 10:39:43,2.0511268089125017e-05,1.8500035272999957e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9184852092,0.0808847908,6.877925467663886,6.877925467663886,0.01618,0.016017852877110304,4.93419306207711
2024/07/04,10:39:44,2024/07/04,10:40:00,6.74676,7.48023,79.0433,87.6364,0.215095,180.153,0.429626,0.0432,1.657,1.6212,0.796,-0.013,2.0,5.0,30.0156,40.399,0.027,3.27,0.0157,13.019,28.053,4.075,0.01,31.99,15.897,54.879,1.811,0.7046,2024-07-04 10:39:44,3.6534573632380575e-05,3.295219532019737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.91894,0.08106,6.7219509594962386,6.7219509594962386,0.016212,0.016053848561131245,4.934993848561131
2024/07/04,10:39:45,2024/07/04,10:40:01,6.70286,7.43156,78.4811,87.0131,0.0765106,383.62,0.365978,0.0368,1.847,1.558,0.912,0.034,2.00062,4.99906,30.0,40.406,0.023,3.304,0.0117,13.037,28.051,4.172,0.01,31.99,15.896,54.879,1.81,0.7053,2024-07-04 10:39:45,2.0422625565803252e-05,1.8420089456318726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9205546452,0.0778853548,6.677781591234121,6.677781591234121,0.01558,0.015425373892548746,4.936600019092549
2024/07/04,10:39:46,2024/07/04,10:40:02,6.90481,7.65546,80.882,89.675,,-153.22,0.365978,0.0368,1.818,1.5438,0.927,0.027,1.99969,4.99937,30.0,40.398,0.023,3.296,0.0149,12.997,28.049,3.636,0.01,31.99,15.897,54.883,1.81,0.7049,2024-07-04 10:39:46,3.21529484518763e-05,2.9000216838700746e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.92249972594,0.07718027406,6.879483182663026,6.879483182663026,0.015438,0.01528777286540535,4.937477498805405
2024/07/04,10:39:47,2024/07/04,10:40:03,6.46889,7.17215,75.8388,84.0835,0.105094,132.134,0.429626,0.0432,1.699,1.4514,0.67,-0.001,1.99937,5.00031,30.0,40.396,0.027,3.427,0.0124,12.997,28.046,4.124,0.01,31.99,15.898,54.879,1.81,0.7047,2024-07-04 10:39:47,2.3769147411688866e-05,2.1438480790279063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.92836550066,0.07257449934,6.445280935931683,6.445280935931683,0.014514,0.014373467161925734,4.942108967821926
2024/07/04,10:39:48,2024/07/04,10:40:04,7.34749,8.14627,86.0949,95.4546,,97.6327,0.365978,0.0368,1.686,1.3738,0.991,-0.01,2.0,4.99969,30.0,40.391,0.023,3.331,0.0137,13.016,28.046,3.538,0.01,31.99,15.896,54.883,1.809,0.705,2024-07-04 10:39:48,2.5544777876526543e-05,2.3039992536461474e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9310042587800003,0.06868574122,7.321011730822548,7.321011730822548,0.013737999999999998,0.013606644313195713,4.944610903093196
2024/07/04,10:39:49,2024/07/04,10:40:05,6.7411,7.47395,78.9875,87.5745,,249.907,0.365978,0.0368,1.659,1.303,0.459,0.017,1.99937,4.99906,30.0156,40.391,0.023,3.45,0.0123,12.997,28.042,3.538,0.01,31.99,15.897,54.883,1.809,0.7053,2024-07-04 10:39:49,2.244292474521962e-05,2.0242308284106797e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9345522482,0.06513775179999999,6.716806988324977,6.716806988324977,0.01303,0.012905413844878451,4.946827662044878
2024/07/04,10:39:50,2024/07/04,10:40:06,6.11106,6.77542,71.5813,79.3632,0.00477996,457.087,0.365978,0.0368,1.706,1.2616,0.781,-0.019,2.00031,4.99906,29.9844,40.379,0.023,3.361,0.0147,13.016,28.042,3.782,0.01,31.99,15.897,54.883,1.809,0.7044,2024-07-04 10:39:50,3.5360477560357775e-05,3.1893225807403816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9356818590400002,0.06306814096,6.089710995676906,6.089710995676906,0.012616,0.012499040107206417,4.948490899147206
2024/07/04,10:39:51,2024/07/04,10:40:07,7.25581,8.04462,85.1103,94.363,0.06685,-7.88039,0.365978,0.0368,1.862,1.2122,0.969,-0.012,1.99937,5.00094,30.0,40.387,0.023,3.402,0.0133,12.997,28.044,4.124,0.01,31.99,15.896,54.883,1.808,0.7044,2024-07-04 10:39:51,2.4379083796295655e-05,2.1988608535891068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.94094860532,0.060621394679999996,7.229928662869094,7.229928662869094,0.012121999999999999,0.01200727017327624,4.952325875493276
2024/07/04,10:39:52,2024/07/04,10:40:08,6.66321,7.3876,78.1348,86.6291,0.167146,399.211,0.429626,0.0432,1.866,1.323,1.038,-0.013,1.99969,5.0,30.0,40.382,0.027,3.467,0.0143,12.983,28.042,3.758,0.01,31.99,15.895,54.883,1.808,0.705,2024-07-04 10:39:52,3.06894124603607e-05,2.7680166765932104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.93416,0.06615,6.6397484488559675,6.6397484488559675,0.013229999999999999,0.013106386071258042,4.946956386071258
2024/07/04,10:39:53,2024/07/04,10:40:09,6.89327,7.64267,80.8645,89.6556,,335.628,0.365978,0.0368,1.567,1.3649999999999998,0.539,-0.016,1.99937,5.00063,29.9844,40.387,0.023,3.469,0.0132,12.975,28.042,4.197,0.01,31.99,15.896,54.883,1.809,0.7047,2024-07-04 10:39:53,2.5276827978593612e-05,2.279831524846683e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9330014005000002,0.06825859949999999,6.868681836196874,6.868681836196874,0.013649999999999997,0.013520808271343067,4.945892208771343
2024/07/04,10:39:54,2024/07/04,10:40:10,6.23473,6.91253,73.1102,81.0583,0.0764047,-52.8272,0.365978,0.0368,1.606,1.5136,0.863,0.021,2.00031,4.99969,30.0,40.377,0.023,3.428,0.0099,13.005,28.037,3.562,0.01,31.99,15.896,54.883,1.808,0.7044,2024-07-04 10:39:54,1.5720007121399006e-05,1.4178600309872076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9237046921600003,0.07567530784000001,6.2130634943294,6.2130634943294,0.015136,0.014996411452665104,4.939011103612666
2024/07/04,10:39:55,2024/07/04,10:40:11,6.19509,6.86859,72.6619,80.5613,0.0954844,-392.547,0.365978,0.0368,1.777,1.489,0.92,-0.009,2.00031,4.99969,30.0,40.379,0.023,3.573,0.0141,12.986,28.037,3.904,0.01,31.99,15.896,54.875,1.808,0.7047,2024-07-04 10:39:55,3.20915434642596e-05,2.8944805265709555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9249346159000003,0.07444538410000001,6.173447436648969,6.173447436648969,0.01489,0.014751958401736173,4.939996574301736
2024/07/04,10:39:56,2024/07/04,10:40:12,6.32587,7.01358,74.2433,82.3146,,-8.77892,0.365978,0.0368,1.69,1.4604,0.75,0.006,1.99937,5.00094,30.0,40.387,0.023,3.541,0.0113,12.974,28.037,3.514,0.01,31.99,15.896,54.883,1.808,0.7047,2024-07-04 10:39:56,2.018536580739092e-05,1.820610872051078e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.92853627224,0.07303372776,6.303305741272679,6.303305741272679,0.014603999999999999,0.014465779047230341,4.94237205128723
2024/07/04,10:39:57,2024/07/04,10:40:13,7.0016,7.76277,82.1385,91.0681,,316.333,0.365978,0.0368,1.689,1.4126,0.408,-0.001,2.0,4.99969,30.0,40.356,0.023,3.587,0.0121,12.984,28.037,4.148,0.01,31.99,15.895,54.883,1.808,0.705,2024-07-04 10:39:57,2.0910934643510056e-05,1.8860535607779183e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.92906437906,0.07062562094000001,6.978619406295071,6.978619406295071,0.014126000000000001,0.014002919379703384,4.943067298439704
2024/07/04,10:39:58,2024/07/04,10:40:14,6.36913,7.06155,74.735,82.8598,,72.289,0.365978,0.0368,1.732,1.3702,0.871,-0.012,1.99969,5.00031,30.0156,40.386,0.023,3.65,0.013,12.984,28.035,4.124,0.01,31.99,15.897,54.879,1.808,0.705,2024-07-04 10:39:58,2.6534236230065955e-05,2.393242276837238e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9321057523799996,0.06851424762,6.346469929118085,6.346469929118085,0.013702,0.013572648049388987,4.9453684004293885
2024/07/04,10:39:59,2024/07/04,10:40:15,6.69431,7.42208,78.5,87.034,0.042972,230.948,0.365978,0.0368,1.757,1.329,0.843,-0.005,2.0,4.99906,30.0,40.374,0.023,3.558,0.015,12.996,28.032,3.587,0.01,31.99,15.896,54.879,1.808,0.7053,2024-07-04 10:39:59,3.361063350815842e-05,3.0314952142795547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9326224926,0.0664375074,6.671230876781774,6.671230876781774,0.01329,0.013168402184127634,4.945790894784128
2024/07/04,10:40:00,2024/07/04,10:40:16,6.05727,6.71578,71.052,78.7764,,211.838,0.365978,0.0368,1.717,1.3644,0.989,0.045,2.0,5.0,29.9844,40.37,0.023,3.69,0.0109,13.009,28.032,3.611,0.01,31.99,15.898,54.883,1.809,0.7055,2024-07-04 10:40:00,1.961444677222577e-05,1.7691169156821695e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.93178,0.06822,6.036609703290489,6.036609703290489,0.013644,0.01352048630149,4.945300486301489
2024/07/04,10:40:01,2024/07/04,10:40:17,6.54471,7.25621,76.7707,85.1167,0.033416,65.0841,0.429626,0.0432,1.705,1.2454,1.186,0.016,1.99969,4.99969,30.0,40.363,0.027,3.705,0.0132,13.009,28.032,3.611,0.01,31.99,15.897,54.879,1.809,0.7055,2024-07-04 10:40:01,2.6623028369477024e-05,2.4012535469618434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.93773386074,0.062266139260000006,6.522808041299328,6.522808041299328,0.012454,0.012343372890767682,4.949767233630768
2024/07/04,10:40:02,2024/07/04,10:40:18,5.87672,6.5156,68.9427,76.4378,0.0859225,-284.532,0.365978,0.0368,1.757,1.3117999999999999,0.671,-0.018,2.0,5.0,30.0,40.36,0.023,3.626,0.014,12.988,28.03,4.124,0.01,31.99,15.897,54.879,1.809,0.7057,2024-07-04 10:40:02,3.335193781565228e-05,3.008165019338204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.93441,0.06559,5.8572154724766525,5.8572154724766525,0.013117999999999998,0.013002429208225605,4.947412429208226
2024/07/04,10:40:03,2024/07/04,10:40:19,6.59136,7.30793,77.3683,85.7793,0.0190848,26.4322,0.365978,0.0368,1.647,1.3328000000000002,0.902,0.022,1.99937,5.00031,30.0,40.351,0.023,3.687,0.0145,13.0,28.026,3.758,0.01,31.99,15.894,54.883,1.809,0.7059,2024-07-04 10:40:03,3.189781774929605e-05,2.877011684567313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.93429586832,0.06664413168000001,6.5700287591263065,6.5700287591263065,0.013328000000000001,0.013213489390379984,4.9468793577103805
2024/07/04,10:40:04,2024/07/04,10:40:20,6.93638,7.69046,81.3738,90.2202,,214.827,0.365978,0.0368,1.87,1.3046000000000002,0.985,-0.013,2.00031,4.99969,30.0,40.353,0.023,3.752,0.0155,13.0,28.023,3.611,0.01,31.99,15.897,54.879,1.81,0.7059,2024-07-04 10:40:04,3.463622235229327e-05,3.124000384892451e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9341540442600005,0.06522595574000001,6.913804699205917,6.913804699205917,0.013046000000000002,0.012933279100668587,4.9473973233606685
2024/07/04,10:40:05,2024/07/04,10:40:21,7.16298,7.9417,84.0469,93.184,,185.789,0.365978,0.0368,1.716,1.1022,1.057,-0.001,2.0,5.0,30.0156,40.363,0.023,3.742,0.0141,12.988,28.021,3.709,0.01,31.99,15.896,54.883,1.81,0.7059,2024-07-04 10:40:05,2.7755208027943678e-05,2.5033682964604557e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.94489,0.05511,7.139008992555248,7.139008992555248,0.011022,0.010924093142929291,4.955814093142929
2024/07/04,10:40:06,2024/07/04,10:40:22,7.19782,7.98032,84.4705,93.6536,,214.11,0.365978,0.0368,1.555,1.209,1.146,0.001,1.99969,5.00031,30.0,40.356,0.023,3.82,0.0125,13.0,28.016,3.88,0.01,31.99,15.896,54.879,1.81,0.7062,2024-07-04 10:40:06,2.1707961577255338e-05,1.9579415361790007e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9401662520999996,0.0604537479,7.174195374631339,7.174195374631339,0.01209,0.011984659160456882,4.951840911260456
2024/07/04,10:40:07,2024/07/04,10:40:23,6.94704,7.70228,81.5142,90.3759,,-218.647,0.365978,0.0368,1.848,1.13,0.858,0.014,2.0,4.99969,30.0,40.344,0.023,3.851,0.0239,13.009,28.016,3.562,0.01,31.99,15.894,54.879,1.811,0.7062,2024-07-04 10:40:07,8.2223508141597e-05,7.416115747544883e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9431935030000003,0.05649649699999999,6.925004635250633,6.925004635250633,0.0113,0.011204833316899575,4.9543983363169
2024/07/04,10:40:08,2024/07/04,10:40:24,6.86046,7.60629,80.5176,89.271,,-152.102,0.365978,0.0368,1.697,0.993,1.195,0.035,2.0,5.00063,30.0,40.353,0.023,3.882,0.0126,13.019,28.012,3.733,0.01,31.99,15.894,54.883,1.811,0.7059,2024-07-04 10:40:08,2.3141305393515886e-05,2.087219919303629e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.9509737441,0.0496562559,6.83813179017214,6.83813179017214,0.00993,0.009844202166920056,4.9608179462669195
2024/07/04,10:40:09,2024/07/04,10:40:25,6.89742,7.64727,80.9297,89.7279,,-309.135,0.365978,0.0368,1.756,0.8615999999999999,1.17,-0.017,1.99969,4.99969,30.0156,40.349,0.023,3.793,0.0133,13.019,28.011,3.587,0.01,31.99,15.896,54.883,1.811,0.7061,2024-07-04 10:40:09,2.5645821191112038e-05,2.3131130455705106e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.95692267096,0.04307732904,6.875225054717109,6.875225054717109,0.008615999999999999,0.008542391832632652,4.965155062792633
2024/07/04,10:40:10,2024/07/04,10:40:26,6.02134,6.67595,70.6426,78.3224,0.109764,155.067,0.365978,0.0368,1.588,1.11,0.693,0.016,1.99969,4.99906,30.0156,40.355,0.023,3.829,0.017,13.009,28.012,3.904,0.01,31.99,15.898,54.879,1.811,0.7061,2024-07-04 10:40:10,4.7995961031929774e-05,4.328971906620032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.943880434,0.055489566000000004,6.001632140458769,6.001632140458769,0.0111,0.011003554395897678,4.9545739883958975
2024/07/04,10:40:11,2024/07/04,10:40:27,6.47435,7.1782,75.9455,84.2018,0.0047731,-379.486,0.365978,0.0368,1.578,1.0502,0.373,0.02,1.99969,4.99906,30.0156,40.337,0.023,3.862,0.017,12.983,28.005,3.904,0.01,31.99,15.896,54.883,1.811,0.7059,2024-07-04 10:40:11,4.463768563639593e-05,4.02607896129949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9468698718799997,0.05250012812,6.454230549818578,6.454230549818578,0.010502000000000001,0.010415338860550623,4.95697521074055
2024/07/04,10:40:12,2024/07/04,10:40:28,6.7938,7.53239,79.7469,88.4165,0.167008,-65.3013,0.365978,0.0368,1.612,1.1301999999999999,0.749,-0.006,2.0,5.00094,29.9844,40.341,0.023,3.936,0.0135,13.0,28.002,4.124,0.01,31.99,15.897,54.883,1.811,0.7051,2024-07-04 10:40:12,2.6825929523977742e-05,2.4195507667553057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.94441937612,0.05652062387999999,6.772438037320781,6.772438037320781,0.011302,0.011207639631725014,4.955627015751725
2024/07/04,10:40:13,2024/07/04,10:40:29,6.71362,7.44349,78.7648,87.3276,,-164.203,0.365978,0.0368,1.784,1.3012000000000001,1.174,-0.001,2.0,4.99969,30.0,40.349,0.023,3.965,0.0128,12.983,28.002,3.538,0.01,31.99,15.896,54.883,1.811,0.7051,2024-07-04 10:40:13,2.4404121770371278e-05,2.201118023937696e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,2.93463403372,0.06505596628000002,6.692016497741166,6.692016497741166,0.013012000000000001,0.012900835947796669,4.9475348696677965
2024/07/04,10:40:14,2024/07/04,10:40:30,6.90045,7.65062,80.982,89.7859,0.0477203,379.479,0.429626,0.0432,1.623,1.4198,0.833,-0.029,2.0,5.00031,29.9844,40.349,0.027,3.96,0.0138,12.967,28.002,3.66,0.01,31.99,15.896,54.879,1.811,0.7045,2024-07-04 10:40:14,2.7598200117383648e-05,2.489210024808447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.9293155986199997,0.07099440137999999,6.878245304595439,6.878245304595439,0.014197999999999999,0.01407670371863027,4.94339230233863
