Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Box Pressure (mbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,[CH4] dissolved with water vapour (ppm)_RSD,[CH4] dissolved with water vapour (nmol/L)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (nmol/L)_RSD,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,[CH4] dissolved with water vapour (nmol/L)_FLAG,[N2O] dissolved with water vapour (ppm)_FLAG,[N2O] dissolved with water vapour (nmol/L)_FLAG,is_downcast,Dry gas Flow [sccm],water vapour,[CH4] dissolved with water vapour (ppm) corrected Tcell,[CH4] dissolved with water vapour (nmol/L) corrected Tcell,H20 measured,[H2O] measured corrected Tcell,Total Flow (sccm) corrected Tcell
2024/07/08,13:17:58,2024/07/08,13:18:06,4.57656,5.0741,198.811,220.425,0.174945,0.193964,7.59983,8.42604,-0.0432755,3.77113,0.3792,1.717,0.493,-0.406,1.7679999999999978,2.00062,9.99969,30.0156,40.012,0.237,-12.698,0.0356,27.643,24.414,4.66,41.26,34.99,48.388,52.171,0.891,0.7382,2024-07-08 13:17:58,0.0002769241526386631,0.0002497704026329793,0.007244333933521964,0.006533995999257594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7.8222754808,0.17679451919999978,4.576052058221538,4.576052058221538,0.017679999999999977,0.017674763321123197,9.840570244121123
2024/07/08,13:17:59,2024/07/08,13:18:07,4.59641,5.0961,198.82,220.435,,,7.60017,8.42642,-0.0434652,3.77113,0.3792,2.428,0.208,-0.136,-11.709600000000002,1.99969,10.0006,29.9531,40.004,0.237,-12.91,0.0552,27.662,24.416,4.685,41.09,34.99,48.391,52.171,0.941,0.7803,2024-07-08 13:17:59,0.0006629173637686804,0.0005979160534526403,0.017341893183991257,0.01564148764148764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,9.171940257600001,-1.1710302576000002,4.596239939122252,4.596239939122252,-0.11709600000000002,-0.11708443674102748,11.054545820858973
2024/07/08,13:18:04,2024/07/08,13:18:12,50.6669,56.1751,304.961,338.115,,,-3.27993,-3.6365,15.5039,3.81887,0.384,2.152,0.19,-0.047,71.4982,1.99969,9.99969,29.9531,40.004,0.24,-12.879,0.0733,27.661,24.418,4.66,41.09,34.99,48.391,52.174,0.951,0.789,2024-07-08 13:18:04,0.00010604339322121545,9.564540161032202e-05,-0.009859707781125788,-0.008892921930033633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,0.8504016444199998,7.149598355579999,50.665025394060414,50.665025394060414,0.714982,0.7149113953505952,3.5650030397705947
2024/07/08,13:18:08,2024/07/08,13:18:16,23.2443,25.7713,210.538,233.427,,,-8.67957,-9.62316,-0.119233,3.81887,0.384,2.959,0.154,-0.432,87.98259999999999,1.99906,9.99969,30.0313,40.014,0.24,-12.774,0.0266,27.738,24.413,4.685,40.91,34.99,48.391,52.174,0.945,0.7862,2024-07-08 13:18:08,3.044015091871986e-05,2.7455347615370585e-05,-0.0007383807509243326,-0.0006659764316102555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,-0.7973572539399996,8.797987253939999,23.241290252912243,23.241290252912243,0.8798259999999999,0.8795219844308615,2.081224730490862
2024/07/08,13:18:09,2024/07/08,13:18:17,25.957,28.7789,246.501,273.3,0.707668,0.784602,6.72039,7.45099,-0.332763,3.77113,0.3792,3.927,-0.118,0.378,89.94500000000001,1.99875,10.0003,30.0313,40.014,0.237,-12.833,0.0407,27.421,24.409,4.66,40.74,34.99,48.388,52.171,0.793,0.6522,2024-07-08 13:18:09,6.381669684478175e-05,5.755918398548937e-05,0.0023407727917611086,0.0021112487605180717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.9932198349999997,8.994769835,25.95363900374901,25.95363900374901,0.8994500000000001,0.8991392035429034,1.904669368542904
2024/07/08,13:18:14,2024/07/08,13:18:22,15.4706,17.1525,197.779,219.281,,,-1.9598,-2.17286,-0.394237,3.81887,0.384,2.316,0.038,0.292,91.4332,2.00031,10.0,29.9219,40.011,0.24,-12.702,0.0882,27.553,24.413,4.685,40.74,34.99,48.384,52.174,0.906,0.7481,2024-07-08 13:18:14,0.0005028402259770145,0.0004535338871884565,-0.05074553650056426,-0.045769927749405755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,-1.143629999999999,9.14332,15.469026026601792,15.469026026601792,0.914332,0.914083743995968,1.770763743995969
2024/07/08,13:18:17,2024/07/08,13:18:25,14.4636,16.036,202.346,224.343,0.629081,0.697471,8.80084,9.75761,-0.185836,3.77113,0.3792,2.668,0.168,-0.079,91.5454,2.0,9.99938,30.0313,39.997,0.237,-12.788,0.022,27.749,24.411,4.685,41.08,34.99,48.387,52.171,0.945,0.786,2024-07-08 13:18:17,3.346331480405984e-05,3.018209029683212e-05,0.0007693762806379464,0.0006939356618411375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-1.15459241852,9.15397241852,14.464001376038185,14.464001376038185,0.915454,0.9155218127006668,1.7609293941806667
2024/07/08,13:18:18,2024/07/08,13:18:26,14.7149,16.3146,212.207,235.277,,,0.0399991,0.0443476,-0.282908,3.77113,0.3792,2.368,0.186,0.159,-13.606,1.99937,9.99969,30.0469,40.0,0.237,-12.814,0.0056,27.575,24.413,4.66,41.08,34.99,48.388,52.174,0.938,0.7751,2024-07-08 13:18:18,2.1311731646154576e-06,1.922204651048754e-06,0.011306482840176952,0.010197843364247713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,9.360877821399999,-1.3605578213999998,14.7149,14.7149,-0.13606,-0.13606,11.2241878214
2024/07/08,13:18:19,2024/07/08,13:18:27,14.3078,15.8632,212.184,235.251,,,0.0399947,0.0443427,-0.275111,3.77113,0.3792,2.317,0.13,0.044,-23.1806,2.0,9.99969,30.0313,39.985,0.237,-12.873,0.068,27.68,24.413,4.66,40.91,34.99,48.388,52.174,0.798,0.6626,2024-07-08 13:18:19,0.0003231803631585569,0.00029149225881284986,1.7145675203660515,1.5464469178082194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,10.31767814014,-2.3179881401399998,14.30978548273573,14.30978548273573,-0.23180599999999998,-0.2318918811581869,12.085786258981813
2024/07/08,13:18:20,2024/07/08,13:18:28,13.9392,15.4546,212.187,235.255,,,0.0399954,0.0443435,-0.268018,3.77113,0.3792,2.196,-0.455,0.142,-29.208,1.99969,9.99969,30.0,40.007,0.237,-12.578,0.0492,27.528,24.416,4.66,40.91,34.99,48.386,52.174,0.858,0.7077,2024-07-08 13:18:20,0.00017365702479338842,0.00015662909425025558,0.9213027277813511,0.8309641097818438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,10.920709455199999,-2.9207094551999995,13.938297495237183,13.938297495237183,-0.29208,-0.29202952853658304,12.628369926663416
2024/07/08,13:18:21,2024/07/08,13:18:29,13.5964,15.0746,212.155,235.219,,,0.0399892,0.0443366,-0.261452,3.81887,0.384,2.196,-0.455,0.142,-28.9428,1.99969,9.99906,29.9531,40.011,0.24,-12.578,0.0684,27.769,24.42,4.66,40.39,34.99,48.387,52.171,0.945,0.7871,2024-07-08 13:18:21,0.00034410285075461155,0.0003103604739097555,1.8255586641225843,1.6465570031885466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,10.89337793768,-2.8940079376799996,13.595016707050057,13.595016707050057,-0.28942799999999996,-0.2893494155922192,12.60371852208778
2024/07/08,13:18:22,2024/07/08,13:18:30,16.3865,18.1679,255.572,283.356,,,-3.83908,-4.25644,-0.446253,3.77113,0.3792,2.141,-0.049,-0.126,-31.0474,2.00031,10.0,29.9531,40.011,0.237,-12.83,0.0367,27.513,24.425,4.685,40.39,34.99,48.387,52.171,0.904,0.7455,2024-07-08 13:18:22,8.219509962469107e-05,7.413570087902292e-05,-0.005471826122283162,-0.004935308106365126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,11.10443,-3.10474,16.3848328432582,16.3848328432582,-0.31047399999999997,-0.31038970126103443,12.794350298738966
2024/07/08,13:18:23,2024/07/08,13:18:31,18.6821,20.7131,259.01,287.168,0.969257,1.07463,13.4378,14.8987,1.75107,3.81887,0.384,2.366,0.169,0.073,-20.3092,1.99906,9.99875,29.9531,40.007,0.24,-12.747,0.0054,27.623,24.425,4.66,40.39,34.99,48.387,52.178,0.935,0.7745,2024-07-08 13:18:23,1.5608523667039576e-06,1.4078047226151567e-06,3.0084900083259653e-05,2.713492085648084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10.030356134999998,-2.0306661349999997,18.6808904123458,18.6808904123458,-0.203092,-0.2030569056749922,11.826359229325005
2024/07/08,13:18:24,2024/07/08,13:18:32,21.2374,23.5462,259.047,287.21,1.10183,1.22161,13.4398,14.9009,1.9906,3.81887,0.384,1.91,0.402,-0.308,-12.3492,1.99906,10.0003,29.9531,40.014,0.24,-12.931,0.0374,27.789,24.423,4.66,40.56,34.99,48.388,52.178,0.93,0.7749,2024-07-08 13:18:24,6.586305291608201e-05,5.9404914593437594e-05,0.0012694880335441948,0.0011450135476952547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9.2361970476,-1.2349570476,21.23465011281039,21.23465011281039,-0.12349199999999999,-0.12344932850510891,11.111807719094891
2024/07/08,13:18:25,2024/07/08,13:18:33,13.2294,14.6676,202.323,224.318,,,-8.23985,-9.13563,-4.21619,3.81887,0.384,2.19,0.22,-0.065,-10.2548,2.0,10.0,30.0156,39.983,0.24,-12.883,0.0146,27.727,24.425,4.66,40.39,34.99,48.385,52.167,0.945,0.7855,2024-07-08 13:18:25,1.6112597699064207e-05,1.4532711554719245e-05,-0.0003956323788983691,-0.0003568391378005745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,9.02548,-1.02548,13.231480650332264,13.231480650332264,-0.102548,-0.10259106054584291,10.922888939454158
2024/07/08,13:18:26,2024/07/08,13:18:34,11.0583,12.2605,202.316,224.31,,,-8.23957,-9.13532,-3.52416,3.77113,0.3792,2.297,0.001,-0.102,51.0004,2.0,9.99938,30.0313,39.999,0.237,-12.81,0.0228,27.617,24.425,4.685,41.42,34.99,48.389,52.171,0.911,0.7544,2024-07-08 13:18:26,4.700903393830879e-05,4.239957587374088e-05,-0.0011542714527424606,-0.001041089635366286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,2.89965620248,5.09972379752,11.058402290221183,11.058402290221183,0.510004,0.5100165923096641,5.409672794789664
2024/07/08,13:18:27,2024/07/08,13:18:35,10.5554,11.7029,195.945,217.247,0.799392,0.886298,14.8395,16.4527,0.0711096,3.81887,0.384,2.297,0.001,-0.102,116.1214,1.99906,10.0003,29.9844,40.011,0.24,-12.81,0.0612,27.679,24.425,4.66,41.42,34.99,48.387,52.178,0.947,0.7856,2024-07-08 13:18:27,0.0003548363870625461,0.00032004374983978325,0.004685360874264441,0.00422593755147817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-3.6112483641999997,11.612488364199999,10.554326097319597,10.554326097319597,1.161214,1.1608987115189384,-0.45128965268106125
2024/07/08,13:18:31,2024/07/08,13:18:39,13.225,14.6627,266.858,295.87,1.65297,1.83267,33.3542,36.9803,-0.170469,3.77113,0.3792,2.804,0.336,0.607,28.329200000000004,1.99937,9.99938,30.0156,40.004,0.237,-12.745,0.03,27.719,24.43,4.66,40.21,34.99,48.389,52.171,0.946,0.7865,2024-07-08 13:18:31,6.805293005671077e-05,6.138023692771455e-05,0.0005444744913700793,0.0004910867750331483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5.167265641039998,2.8327443589600008,13.224510693104355,13.224510693104355,0.28329200000000004,0.28326402484490637,7.449899665884905
2024/07/08,13:18:32,2024/07/08,13:18:40,11.857,13.146,241.213,267.436,,0.368404,6.75977,7.49465,0.226123,3.77113,0.3792,2.804,0.336,0.607,-56.684799999999996,1.99875,10.0003,30.0156,40.005,0.237,-12.745,0.0586,27.668,24.425,4.66,40.73,34.99,48.388,52.171,0.941,0.7801,2024-07-08 13:18:32,0.00028961457366956226,0.00026121710025863375,0.010334506035554244,0.009321180008903269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,13.670200054399999,-5.668650054399999,11.85645163911169,11.85645163911169,-0.5668479999999999,-0.5667780312520418,15.102172023147956
2024/07/08,13:18:33,2024/07/08,13:18:41,7.88729,8.74475,162.772,180.467,0.356608,0.395376,7.35941,8.15948,0.0407006,3.81887,0.384,2.19,-0.206,-1.612,-55.4716,1.99906,9.99938,29.9688,40.002,0.24,-12.801,0.0564,27.559,24.425,4.685,40.9,34.99,48.388,52.171,0.846,0.6988,2024-07-08 13:18:33,0.0004033020213533419,0.00036375653963806857,0.008920046661880834,0.008045404880417628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.547136076080001,-5.546816076080001,7.8871440878343755,7.8871440878343755,-0.554716,-0.554688609476464,14.991507466603537
2024/07/08,13:18:34,2024/07/08,13:18:42,7.77535,8.62064,162.741,180.433,0.351547,0.389765,7.35801,8.15793,0.0401293,3.81887,0.384,2.19,-0.206,-1.612,-122.4538,1.99937,9.99906,30.0,39.999,0.24,-12.801,0.0564,27.559,24.428,4.66,40.21,34.99,48.388,52.174,0.846,0.6988,2024-07-08 13:18:34,0.0004091082716533661,0.00036899348540247594,0.009048462936677031,0.008161225353738793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,20.24391893428,-12.244228934279999,7.775421922652785,7.775421922652785,-1.224538,-1.2245682345897118,21.018720699690288
2024/07/08,13:18:35,2024/07/08,13:18:43,7.6719,8.50594,162.738,180.43,0.34687,0.384579,7.35788,8.15778,0.0395961,3.88252,0.3904,2.121,0.371,0.033,-189.436,1.99969,9.99906,30.0469,40.007,0.244,-12.833,0.0143,27.722,24.43,4.685,40.38,34.99,48.388,52.174,0.946,0.7864,2024-07-08 13:18:35,2.6654414160768522e-05,2.4040846749448034e-05,0.0005895292184391847,0.0005317243011188859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26.9411893016,-18.941819301600002,7.671403276637838,7.671403276637838,-1.89436,-1.8940326543363513,27.046846647263653
2024/07/08,13:18:36,2024/07/08,13:18:44,12.3499,13.6926,267.723,296.828,0.50371,0.558471,10.9195,12.1066,-0.607047,3.81887,0.384,2.028,1.043,-0.094,-101.38040000000001,1.99969,9.99969,30.0313,40.014,0.24,-12.736,0.0375,27.464,24.43,4.66,40.38,34.99,48.388,52.174,0.825,0.6796,2024-07-08 13:18:36,0.00011386731876371468,0.00010270145918233206,0.002791784955629231,0.002518035851458715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18.13772572076,-10.137725720759999,12.348300895034091,12.348300895034091,-1.0138040000000001,-1.0134536895976538,19.123962031162346
2024/07/08,13:18:37,2024/07/08,13:18:45,7.36449,8.16511,162.585,180.26,,,16.7984,18.6246,-0.49462,3.77113,0.3792,2.028,1.043,-0.094,-18.36400000000001,2.00031,9.99969,30.0156,39.999,0.237,-12.736,0.0998,27.676,24.427,4.685,40.9,34.99,48.389,52.174,0.943,0.7827,2024-07-08 13:18:37,0.001352441241688155,0.0012198292490854378,0.013089728678350121,0.01180622692994289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,9.8357230716,-1.836343071600001,7.36455812216263,7.36455812216263,-0.1836400000000001,-0.1836445341835491,11.65238853741645
2024/07/08,13:18:40,2024/07/08,13:18:48,11.5198,12.7721,259.74,287.978,0.482446,0.534895,10.8779,12.0605,0.984594,3.81887,0.384,2.611,0.169,0.115,-21.574800000000014,2.0,10.0,30.0156,40.007,0.24,-12.752,0.0171,27.452,24.434,4.66,40.55,34.99,48.384,52.171,0.87,0.7164,2024-07-08 13:18:40,2.5383253181478845e-05,2.2894433961525512e-05,0.0006060989209155014,0.0005466680376522495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10.157480000000001,-2.1574800000000014,11.519054141244355,11.519054141244355,-0.21574800000000013,-0.2157107187164844,11.941769281283516
2024/07/08,13:18:41,2024/07/08,13:18:49,10.0208,11.1102,228.993,253.888,0.299277,0.331812,6.83901,7.5825,2.08636,3.77113,0.3792,1.762,0.184,0.021,-20.224800000000013,2.00062,9.99938,30.0469,40.002,0.237,-12.84,0.043,27.506,24.428,4.66,41.07,34.99,48.39,52.174,0.87,0.7176,2024-07-08 13:18:41,0.00018451620629091487,0.00016642364673903257,0.006178222850402803,0.0055724325823056425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10.021114606240001,-2.0223546062400013,10.020614618629555,10.020614618629555,-0.20224800000000012,-0.20223801348689413,11.819496592753106
2024/07/08,13:18:42,2024/07/08,13:18:50,8.85032,9.81248,201.845,223.789,,,5.03953,5.58739,0.783911,3.81887,0.384,1.762,0.184,0.021,-26.052400000000013,1.99937,9.99906,30.0313,40.019,0.24,-12.84,0.0729,27.635,24.43,4.685,40.9,34.99,48.388,52.178,0.817,0.6766,2024-07-08 13:18:42,0.0006004765929367527,0.0005415970274589096,0.024050586510263934,0.021692266246515185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,10.604685107440002,-2.6049951074400015,8.848764829581201,8.848764829581201,-0.26052400000000014,-0.2604018428914813,12.343653264548522
2024/07/08,13:18:43,2024/07/08,13:18:51,11.6104,12.8726,268.684,297.894,,,-8.59782,-9.53253,0.603223,3.81887,0.384,1.762,0.184,0.021,-36.15020000000001,1.99937,9.99969,30.0313,40.021,0.24,-12.84,0.0922,27.635,24.432,4.685,40.21,34.99,48.393,52.174,0.817,0.6766,2024-07-08 13:18:43,0.000732174602080893,0.0006603825179062505,-0.02288062875137943,-0.020637063903029954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,11.61522793438,-3.614907934380001,11.608145117810865,11.608145117810865,-0.3615020000000001,-0.36131466196092,13.25328327241908
