Date	Time	Date calibrated	Time calibrated	[CH4] dissolved with water vapour (ppm)	[CH4] dissolved with water vapour (nmol/L)	[CH4] dissolved with constant dry gas flow (ppm)	[CH4] dissolved with constant dry gas flow (nmol/L)	[N2O] dissolved with water vapour (ppm)	[N2O] dissolved with water vapour (nmol/L)	[N2O] dissolved with constant dry gas flow (ppm)	[N2O] dissolved with constant dry gas flow (nmol/L)	[NH3] dissolved (ppm)	Depth (meter)	Hydrostatic Pressure Calibrated (bar)	[CH4] measured (ppm)	[N2O] measured (ppm)	[NH3] measured (ppm)	[H2O] measured (%)	Flow Carrier Gas (sccm)	Total Flow (sccm)	Cavity Pressure (mbar)	Cellule Temperature (Degree Celsius)	Hydrostatic pressure (bar)	LShift	Error Standard	Ringdown Time (microSec)	Box Temperature (Degree Celsius)	Box Pressure (mbar)	PWM Cellule Temperature	PWM Cellule Pressure	Laser Temperature (Degree Celsius)	Laser Flux	Norm Signal	Value Max
2024/07/14	12:13:27	2024/07/14	12:13:35	479.339	531.45	191.679	212.517	53.1349	58.9114	21.2477	23.5577	19.9046	4.55081	0.4576	3.481	0.141	0.509	-32.329	2.00031	9.99938	29.9688	39.947	0.286	-0.132	0.0122	27.693	28.320	4.636	24.820	34.990	48.381	52.186	0.925	0.7681
2024/07/14	12:13:28	2024/07/14	12:13:36	204.208	226.408	371.199	411.554	-10.4794	-11.6187	-19.049	-21.1199	4.59908	4.61446	0.464	2.184	0.515	-0.361	98.721	2	10	29.9844	39.962	0.290	-0.259	0.0280	27.743	28.319	4.660	25.690	34.990	48.379	52.193	0.936	0.7788
2024/07/14	12:13:29	2024/07/14	12:13:37	188.86	209.392	562.985	624.189	-10.4309	-11.5649	-31.0943	-34.4747	0.979519	4.61446	0.464	1.386	0.974	-0.163	27.816	1.99969	9.99969	30.0313	39.961	0.290	-0.166	0.0446	27.587	28.324	4.636	25.000	34.990	48.384	52.186	0.804	0.6651
2024/07/14	12:13:30	2024/07/14	12:13:38	46.1127	51.1258	184.415	204.464	1.34102	1.4868	5.36304	5.94608	1.29028	4.61446	0.464	3.806	-0.139	0.115	24.476	2	10.0003	30	39.966	0.290	-0.288	0.0193	27.719	28.322	4.660	24.840	34.990	48.384	52.190	0.938	0.7798
2024/07/14	12:13:31	2024/07/14	12:13:39	54.3754	60.2868	331.63	367.683	-3.7991	-4.21211	-23.1703	-25.6892	12.4285	4.61446	0.464	3.806	-0.139	0.115	24.476	2	10	29.9531	39.940	0.290	-0.288	0.0582	27.671	28.322	4.660	25.010	34.990	48.382	52.186	0.880	0.7299
2024/07/14	12:13:32	2024/07/14	12:13:40	72.5087	80.3914	380.432	421.79	-6.40686	-7.10338	-33.6149	-37.2693	-5.92372	4.61446	0.464	5.967	-0.945	0.765	-70.242	2	10	29.9688	39.961	0.290	-0.288	0.0507	27.724	28.322	4.660	25.530	34.990	48.379	52.190	0.934	0.7759
2024/07/14	12:13:33	2024/07/14	12:13:41	84.6048	93.8025	380.102	421.424	-7.47567	-8.28838	-33.5858	-37.237	-6.91295	4.55081	0.4576	2.235	0.937	-0.586	114.989	1.98812	9.99281	30	39.950	0.286	-0.283	0.0583	27.675	28.327	4.660	25.360	34.990	48.384	52.186	0.936	0.7766
2024/07/14	12:13:34	2024/07/14	12:13:42	49.2358	54.5884	372.42	412.908	-5.82585	-6.4592	-44.0668	-48.8575	3.14433	4.61446	0.464	2.081	0.772	-0.294	107.612	2.00969	10.01	30.0156	39.956	0.290	-0.116	0.0196	27.648	28.329	4.660	25.020	34.990	48.379	52.190	0.930	0.7709
2024/07/14	12:13:35	2024/07/14	12:13:43	73.9583	81.9986	589.359	653.431	-4.76175	-5.27942	-37.9454	-42.0706	-1.07452	4.67811	0.4704	2.074	0.531	0.199	-72.054	2.00062	10.0031	30.0313	39.954	0.294	-0.227	0.0230	27.657	28.329	4.636	25.200	34.990	48.379	52.190	0.930	0.7714
2024/07/14	12:13:36	2024/07/14	12:13:44	20.3615	22.5751	182.685	202.545	0.0668537	0.0741217	0.599817	0.665026	1.11829	4.61446	0.464	4.016	-0.476	0.209	-27.461	1.97188	9.99344	30.0469	39.949	0.290	-0.048	0.0364	27.692	28.329	4.660	25.200	34.990	48.379	52.190	0.941	0.7809
2024/07/14	12:13:37	2024/07/14	12:13:45	41.5851	46.106	416.346	461.609	-2.68651	-2.97858	-26.8971	-29.8212	3.29775	4.61446	0.464	6.091	-0.777	0.073	-14.716	2.00469	10.0172	29.9688	39.947	0.290	0.024	0.0320	27.758	28.327	4.636	24.690	34.990	48.383	52.190	0.935	0.7781
2024/07/14	12:13:38	2024/07/14	12:13:46	21.903	24.2842	230.461	255.516	0.183103	0.203009	1.92659	2.13604	1.7158	4.67811	0.4704	1.995	0.134	0.129	-9.220	2.02438	10.0297	30.0469	39.942	0.294	-0.259	0.0257	27.694	28.331	4.636	25.380	34.990	48.381	52.193	0.937	0.7776
2024/07/14	12:13:39	2024/07/14	12:13:47	37.2186	41.2648	345.512	383.074	-3.18499	-3.53124	-29.5673	-32.7816	-4.31941	4.61446	0.464	3.588	-0.579	1.895	-102.573	1.99375	9.98469	30.0313	39.952	0.290	-0.156	0.0431	27.704	28.331	4.660	25.380	34.990	48.384	52.186	0.883	0.7333
2024/07/14	12:13:40	2024/07/14	12:13:48	19.5737	21.7016	205.412	227.744	1.02978	1.14173	10.8068	11.9817	1.81079	4.67811	0.4704	4.116	-0.840	-0.777	137.026	1.99906	10.0016	29.9375	39.952	0.294	-0.496	0.0499	27.564	28.333	4.660	25.040	34.990	48.384	52.190	0.873	0.7216
2024/07/14	12:13:41	2024/07/14	12:13:49	25.2909	28.0404	285.231	316.24	-1.22851	-1.36206	-13.8551	-15.3614	2.9669	4.67811	0.4704	4.116	-0.840	-0.777	137.026	1.99656	10.0062	29.9219	39.968	0.294	-0.496	0.0510	27.563	28.327	4.636	25.390	34.990	48.384	52.193	0.893	0.7379
2024/07/14	12:13:42	2024/07/14	12:13:50	27.5639	30.5604	301.586	334.373	-0.811947	-0.900217	-8.8838	-9.8496	-1.43332	4.61446	0.464	4.025	-1.100	0.594	-214.246	2.00906	10.0016	30.0469	39.944	0.290	-0.121	0.0415	27.750	28.327	4.660	25.570	34.990	48.379	52.190	0.940	0.7817
2024/07/14	12:13:43	2024/07/14	12:13:51	55.7254	61.7835	719.684	797.924	-1.33626	-1.48153	-17.2576	-19.1337	1.23362	4.61446	0.464	6.375	-0.948	-0.214	26.859	2.01094	10.0075	30.0156	39.961	0.290	-0.262	0.0371	27.804	28.327	4.660	25.400	34.990	48.380	52.186	0.939	0.7824
2024/07/14	12:13:44	2024/07/14	12:13:51	58.7195	65.1032	770.563	854.334	-1.40806	-1.56113	-18.4776	-20.4864	1.2999	4.67811	0.4704	1.978	0.015	0.251	-25.749	2.32938	10.715	29.9844	39.962	0.294	-0.149	0.0269	27.652	28.329	4.636	25.230	34.990	48.377	52.182	0.906	0.7511
2024/07/14	12:13:45	2024/07/14	12:13:53	13.2876	14.7322	183.703	203.674	0.932772	1.03418	12.8957	14.2977	0.0723928	4.61446	0.464	4.497	-0.671	0.824	-52.526	2.00031	10.0084	30.0313	39.956	0.290	-0.171	0.0434	27.662	28.327	4.660	25.060	34.990	48.378	52.186	0.935	0.7757
2024/07/14	12:13:46	2024/07/14	12:13:54	13.0503	14.469	186.222	206.467	0.959009	1.06327	13.6846	15.1723	-0.0420423	4.55081	0.4576	2.486	0.048	0.450	-1.774	1.99875	9.99875	30.0156	39.950	0.286	-0.183	0.0520	27.560	28.327	4.660	25.060	34.990	48.381	52.186	0.850	0.7024
2024/07/14	12:13:47	2024/07/14	12:13:55	12.6553	14.0311	186.244	206.491	0.929984	1.03109	13.6862	15.1741	-0.0407714	4.61446	0.464	3.744	-0.740	-1.004	184.740	1.99937	10.0003	30.0313	39.954	0.290	-0.405	0.0542	27.603	28.334	4.660	25.410	34.990	48.377	52.186	0.854	0.7070
2024/07/14	12:13:48	2024/07/14	12:13:56	28.6329	31.7457	406.36	450.537	-2.2781	-2.52576	-32.3309	-35.8457	-0.0901857	4.48716	0.4512	2.222	0.270	0.475	-69.708	2	9.99938	29.9844	39.949	0.282	-0.213	0.0503	27.744	28.333	4.636	25.070	34.990	48.380	52.193	0.938	0.7803
2024/07/14	12:13:49	2024/07/14	12:13:57	15.3004	16.9638	230.358	255.401	0.271148	0.300626	4.08232	4.52613	1.53838	4.55081	0.4576	3.084	-0.346	0.836	-28.390	2.00813	10.0006	29.9531	39.949	0.286	-0.109	0.0337	27.794	28.336	4.660	25.590	34.990	48.383	52.190	0.937	0.7806
2024/07/14	12:13:50	2024/07/14	12:13:58	10.6255	11.7807	166.929	185.076	0.478897	0.53096	7.52355	8.34146	0.501586	4.55081	0.4576	3.263	-0.222	-0.392	83.575	1.95719	10	29.9844	39.971	0.286	0.018	0.0315	27.689	28.336	4.660	25.590	34.990	48.384	52.190	0.913	0.7575
2024/07/14	12:13:51	2024/07/14	12:13:59	11.8688	13.1591	189.268	209.844	1.04381	1.15729	16.6453	18.4549	0.110364	4.61446	0.464	7.782	-0.431	0.398	-168.751	1.99188	9.99969	30.0781	39.971	0.290	0.318	0.2527	27.472	28.336	4.660	25.430	34.990	48.383	52.186	0.490	0.4034
2024/07/14	12:13:52	2024/07/14	12:14:00	17.086	18.9435	276.733	306.818	-0.306381	-0.339689	-4.9623	-5.50177	-0.165489	4.61446	0.464	2.289	0.283	0.015	-2.148	1.99562	10.0013	30	39.962	0.290	0.318	0.0039	27.730	28.338	4.660	25.260	34.990	48.384	52.190	0.934	0.7768
2024/07/14	12:13:53	2024/07/14	12:14:01	25.2717	28.0191	418.538	464.039	-1.38674	-1.5375	-22.9666	-25.4634	0.103855	4.61446	0.464	1.986	0.322	0.025	-4.854	1.9975	10	30	39.959	0.290	0.318	0.0098	27.651	28.341	4.660	25.260	34.990	48.379	52.186	0.924	0.7658
2024/07/14	12:13:54	2024/07/14	12:14:02	24.7471	27.4374	418.589	464.095	-1.35795	-1.50558	-22.9693	-25.4664	0.101687	4.67811	0.4704	2.015	0.342	-0.015	-10.095	1.99812	10	30.0156	39.950	0.294	0.318	0.0118	27.382	28.345	4.660	25.610	34.990	48.381	52.190	0.574	0.4710
2024/07/14	12:13:55	2024/07/14	12:14:03	24.2588	26.896	418.616	464.125	-1.33116	-1.47588	-22.9708	-25.4681	0.099674	4.61446	0.464	2.015	0.342	-0.015	-10.095	1.99906	10	29.9219	39.954	0.290	0.318	0.0118	27.382	28.345	4.660	25.610	34.990	48.379	52.186	0.574	0.4710
2024/07/14	12:13:56	2024/07/14	12:14:04	23.7933	26.3799	418.549	464.052	-1.30562	-1.44755	-22.9672	-25.464	0.0977677	4.67811	0.4704	4.397	-0.808	-0.032	108.259	1.99937	9.99906	30	39.957	0.294	0.318	0.0548	27.754	28.345	4.660	25.100	34.990	48.379	52.186	0.942	0.7838
2024/07/14	12:13:57	2024/07/14	12:14:05	23.3516	25.8903	418.523	464.022	-1.28138	-1.42069	-22.9657	-25.4624	0.095968	4.61446	0.464	2.492	0.102	0.579	-69.957	1.99969	10	30	39.945	0.290	0.318	0.0448	27.671	28.348	4.660	24.760	34.990	48.382	52.186	0.937	0.7777
2024/07/14	12:13:58	2024/07/14	12:14:06	29.0443	32.2018	497.095	551.137	-2.10404	-2.33278	-36.0108	-39.9256	-2.1804	4.61446	0.464	1.806	0.188	0.197	-16.255	1.99937	9.99938	30.0469	39.949	0.290	-0.182	0.0211	27.626	28.347	4.660	25.450	34.990	48.388	52.186	0.920	0.7623
2024/07/14	12:13:59	2024/07/14	12:14:07	13.8226	15.3253	260.07	288.343	-0.852827	-0.945541	-16.0458	-17.7902	0.0106302	4.61446	0.464	2.048	0.416	0.044	-7.980	2	10.0003	30.0156	39.962	0.290	-0.298	0.0155	27.670	28.350	4.660	24.940	34.990	48.380	52.186	0.942	0.7814
2024/07/14	12:14:00	2024/07/14	12:14:08	12.7158	14.0981	260.09	288.366	-0.784538	-0.869828	-16.0471	-17.7916	0.00977765	4.61446	0.464	2.994	-0.124	-0.067	5.099	1.99969	9.99969	29.9531	39.964	0.290	-0.099	0.0135	27.584	28.350	4.660	24.940	34.990	48.379	52.190	0.953	0.7880
2024/07/14	12:14:01	2024/07/14	12:14:09	8.62034	9.5575	179.295	198.787	0.250102	0.277292	5.20189	5.76741	0.563452	4.61446	0.464	4.529	-0.574	0.043	-11.831	1.99969	9.99938	29.9531	39.969	0.290	-0.043	0.0288	27.805	28.354	4.660	25.120	34.990	48.379	52.182	0.921	0.7062
2024/07/14	12:14:02	2024/07/14	12:14:10	19.2177	21.3069	394.198	437.053	-0.811572	-0.899801	-16.6472	-18.457	-0.321749	4.67811	0.4704	4.529	-0.574	0.043	-11.831	1.99969	9.99969	29.9375	39.956	0.294	-0.043	0.0288	27.582	28.366	4.636	24.600	34.990	48.385	52.190	0.942	0.7790
2024/07/14	12:14:03	2024/07/14	12:14:11	9.63404	10.6814	199.744	221.459	0.4536	0.502913	9.40458	10.427	0.341471	4.55081	0.4576	4.529	-0.574	0.043	-11.831	2	9.99969	29.9844	39.949	0.286	-0.043	0.0888	27.571	28.368	4.660	25.120	34.990	48.379	52.186	0.943	0.7794
2024/07/14	12:14:04	2024/07/14	12:14:12	8.14815	9.03397	169.692	188.14	0.524567	0.581595	10.9245	12.1122	-0.507048	4.61446	0.464	4.529	-0.574	0.043	-11.831	2.00031	9.99969	30.0625	39.956	0.290	-0.043	0.0888	27.571	28.366	4.636	25.130	34.990	48.386	52.190	0.943	0.7794
2024/07/14	12:14:05	2024/07/14	12:14:13	10.0028	11.0902	209.992	232.821	0.236366	0.262063	4.96213	5.50158	0.62111	4.67811	0.4704	4.529	-0.574	0.043	-11.831	1.99969	9.99938	30	39.973	0.294	-0.043	0.0943	27.697	28.366	4.636	25.130	34.990	48.381	52.190	0.912	0.7569
2024/07/14	12:14:06	2024/07/14	12:14:14	14.3868	15.9508	299.992	332.605	-0.475902	-0.52764	-9.92347	-11.0023	-0.907266	4.67811	0.4704	5.379	-0.900	-0.933	155.523	2	9.99906	29.9844	39.961	0.294	-0.346	0.0350	27.519	28.369	4.660	24.440	34.990	48.379	52.190	0.844	0.6961
2024/07/14	12:14:07	2024/07/14	12:14:15	6.47003	7.17342	137.142	152.051	0.917404	1.01714	19.4458	21.5598	-0.181162	4.74175	0.4768	2.814	-0.401	0.005	-221.664	2	10	29.9531	39.964	0.298	-0.346	0.0438	27.701	28.368	4.636	24.960	34.990	48.380	52.186	0.932	0.7739
2024/07/14	12:14:08	2024/07/14	12:14:16	15.8185	17.5382	328.046	363.71	0.0656132	0.0727462	1.36069	1.50862	-0.715591	4.61446	0.464	2.814	-0.401	0.005	-221.664	1.99937	10	30	39.949	0.290	-0.346	0.1488	27.723	28.366	4.660	25.480	34.990	48.379	52.186	0.933	0.7753
2024/07/14	12:14:09	2024/07/14	12:14:17	9.91621	10.9942	206.572	229.03	0.286224	0.317341	5.96255	6.61077	-0.347525	4.61446	0.464	1.940	0.130	0.293	-25.344	2.00031	9.99938	30.0156	39.954	0.290	-0.087	0.0223	27.762	28.364	4.636	25.140	34.990	48.380	52.190	0.928	0.7720
2024/07/14	12:14:10	2024/07/14	12:14:18	8.28129	9.18158	173.095	191.913	1.83774	2.03752	38.4123	42.5883	-0.553041	4.67811	0.4704	4.265	-0.416	-0.165	73.763	2	9.99969	30	39.950	0.294	-0.300	0.0229	27.680	28.364	4.636	25.490	34.990	48.381	52.186	0.934	0.7753
2024/07/14	12:14:11	2024/07/14	12:14:19	9.89484	10.9705	208.778	231.475	0.00758585	0.00841054	0.160059	0.177459	0.0189571	4.61446	0.464	2.161	0.235	0.177	-7.646	1.99969	9.99969	30.0625	39.944	0.290	-0.240	0.0166	27.716	28.369	4.660	25.490	34.990	48.380	52.186	0.945	0.7848
2024/07/14	12:14:12	2024/07/14	12:14:20	10.4385	11.5733	222.217	246.375	0.133479	0.14799	2.84153	3.15045	0.287491	4.61446	0.464	1.836	0.273	-0.264	13.032	2.00062	10.0003	30.0156	39.952	0.290	-0.235	0.0272	27.683	28.366	4.636	25.840	34.990	48.383	52.182	0.929	0.7707
2024/07/14	12:14:13	2024/07/14	12:14:21	16.366	18.1452	311.389	345.242	0.839201	0.930434	15.9671	17.703	-2.32292	4.55081	0.4576	2.272	0.124	0.326	-0.107	1.99969	9.99938	29.9844	39.947	0.286	-0.174	0.0074	27.629	28.369	4.660	26.020	34.990	48.380	52.193	0.910	0.7538
2024/07/14	12:14:14	2024/07/14	12:14:22	7.08788	7.85844	136.426	151.257	0.877393	0.972778	16.8878	18.7238	-0.24938	4.61446	0.464	3.246	-0.248	-0.473	51.366	2	10	29.9531	39.952	0.290	-0.127	0.0226	27.797	28.369	4.636	26.020	34.990	48.381	52.182	0.941	0.7838
2024/07/14	12:14:15	2024/07/14	12:14:23	12.6607	14.0371	247.598	274.515	-0.1064	-0.117967	-2.08079	-2.30701	1.25987	4.61446	0.464	1.484	0.486	-0.096	-30.340	2	9.99938	30	39.968	0.290	-0.134	0.0303	27.654	28.368	4.660	25.510	34.990	48.381	52.182	0.944	0.7825
2024/07/14	12:14:16	2024/07/14	12:14:24	10.1765	11.2828	200.867	222.704	0.764419	0.847522	15.0883	16.7286	-0.149976	4.67811	0.4704	3.549	0.034	-0.371	106.468	1.99969	10.0009	30.0313	39.945	0.294	-0.305	0.0262	27.742	28.362	4.636	25.160	34.990	48.382	52.186	0.939	0.7813
2024/07/14	12:14:17	2024/07/14	12:14:25	13.9689	15.4876	278.577	308.862	-0.658182	-0.729736	-13.1258	-14.5528	0.672017	4.67811	0.4704	2.235	0.149	-0.181	10.633	2.00031	10.0013	29.9688	39.947	0.294	-0.250	0.0137	27.783	28.361	4.660	25.690	34.990	48.381	52.186	0.939	0.7824
2024/07/14	12:14:18	2024/07/14	12:14:26	11.6986	12.9704	235.479	261.079	0.0775268	0.0859551	1.56052	1.73017	0.474942	4.61446	0.464	1.873	0.960	-0.289	16.379	2.00031	10	30.0156	39.962	0.290	-0.188	0.0303	27.681	28.362	4.660	25.690	34.990	48.383	52.190	0.946	0.7850
2024/07/14	12:14:19	2024/07/14	12:14:27	12.9237	14.3287	256.734	284.645	1.43815	1.5945	28.5694	31.6753	-0.851707	4.61446	0.464	2.259	0.004	0.010	-8.345	2	9.99969	30.0781	39.957	0.290	-0.194	0.0131	27.750	28.361	4.636	25.690	34.990	48.379	52.193	0.926	0.7705
2024/07/14	12:14:20	2024/07/14	12:14:28	6.1766	6.84808	124.303	137.817	0.888764	0.985385	17.8862	19.8307	-0.109314	4.61446	0.464	2.404	0.071	0.153	-8.576	2	9.99969	30	39.945	0.290	-0.159	0.0132	27.694	28.366	4.660	25.870	34.990	48.382	52.186	0.934	0.7754
2024/07/14	12:14:21	2024/07/14	12:14:29	22.0035	24.3956	439.811	487.624	-0.714805	-0.792515	-14.2877	-15.8409	-0.586346	4.61446	0.464	3.369	0.399	-1.105	450.441	2	10	30.0469	39.945	0.290	-0.269	0.0290	27.759	28.364	4.636	25.870	34.990	48.378	52.186	0.942	0.7837
2024/07/14	12:14:22	2024/07/14	12:14:30	12.7793	14.1686	258.628	286.744	-0.486459	-0.539344	-9.84496	-10.9152	1.12864	4.61446	0.464	1.476	0.422	-0.120	-9.185	1.99969	10.0006	29.9531	39.950	0.290	-0.168	0.0315	27.748	28.364	4.636	25.880	34.990	48.382	52.190	0.939	0.7811
2024/07/14	12:14:23	2024/07/14	12:14:31	9.84759	10.9182	199.092	220.736	0.374109	0.41478	7.56346	8.38572	-0.567865	4.61446	0.464	2.679	-0.052	0.616	-27.714	2	10.0006	30.0781	39.952	0.290	-0.093	0.0346	27.620	28.361	4.660	25.540	34.990	48.381	52.186	0.937	0.7755
2024/07/14	12:14:24	2024/07/14	12:14:32	14.1108	15.6448	287.094	318.305	-0.18883	-0.209359	-3.84189	-4.25956	-0.43057	4.61446	0.464	2.173	0.377	-0.074	-3.423	2	10.0003	30.0313	39.950	0.290	-0.204	0.0110	27.716	28.361	4.660	25.540	34.990	48.383	52.190	0.945	0.7849
